id,date,retweets,source,author,likes,text,twitter_name,location,verified,followers,friends,polarity,subjectivity
380346763,2020-12-10 21:20:02,1,Hootsuite Inc.,EHN,0,Researchers estimate a climate effort in the Northeast US helped the region reduce toxic air pollution and avoid hundreds of asthma and autism cases preterm births and low birth weights climate,EnvirHealthNews,"Charlottesville, VA",False,10239,2460,0.0,0.3
867097652323856384,2020-12-10 21:00:24,1,Falcon Social Media Management ,Neste North America♻️🌎,3,Our renewable products are a today solution for fighting climate change and accelerating the phaseout of fossil fuels Find out how much your fleets GHG footprint can shrink by simply switching to Neste MY Renewable Diesel,Neste_NA,"Houston, TX",False,760,195,0.1,0.2785714285714286
3130745716,2020-12-10 20:48:11,2,,Vastuullisuusuutiset,1,Climate change threatens most Alps glaciers Climate Change Alps Glacier Vastuullisuus,Vastuullisuus,,False,4306,1701,0.5,0.5
1554287569,2020-12-10 20:39:35,4,Twitter for iPhone,ALLATRA TV,9,Drastic Climate Change Video Statistics January 2011 October 2020allatra allatratv climate climatechange news breakingnews people world disaster help unity weather forecast statistics,AllatRaTV,info@allatra.tv,False,2728,2565,0.0,0.0
1595924671,2020-12-10 20:38:13,1,Twitter Web App,McCormackGradSchool,6,WE ARE LIVE For the PostElection2020 event Implications amp the Four Priorities of the BidenHarris Administration Join us for the 1st of 3 panels that explore Economic Recovery COVID Response Racial Equity amp Climate ChangeWatch on Facebook Live,McCormackGrad,"Boston, MA",False,1231,1522,0.15757575757575756,0.39999999999999997
324834917,2020-12-10 20:26:22,12,Twitter Web App,Ed King,24,The Paris climate Agreement is working architect of 2015 deal LaurenceTubiana on why the last 5 years has given her hope,edking_I,London/Woodstock,False,12056,1751,0.0,0.06666666666666667
1050489982006304772,2020-12-10 20:05:04,0,CoSchedule,Grounded,0,Chelsea Briganti amp LOLIWARE are doing their part to curb climate change by creating consumer products from seaweed For other alternative products,Grounded_Org,"Sonoma, CA",False,402,371,-0.125,0.375
385799163,2020-12-10 20:01:48,2,Twitter for iPhone,Donnel Baird,12,There is not path to addressing climate change without financing clean energy in low income communities InclusiveProsp is one of the most important financial leaders in the country in this area and we BlocPower are their proud partners climate BuildBackBetter,DBaird13,"Brooklyn, New York",False,2194,2230,0.3444444444444444,0.5833333333333334
21498462,2020-12-10 20:01:08,1,Twitter Web App,Mary Sweeters,7,Yep If youre still providing insurance coverage for oil pipelines and coal projects that are driving climate change harming local communities and disregarding Indigenous rights youre still a big part of the problem InsureOurFuture,MSweeters,California,False,1381,4502,0.0,0.05
273155077,2020-12-10 19:56:32,0,Twitter Web App,bemoneyaware,2,Humanity was caught napping by coronavirusBut for climate change nobody can say we have not been warnedAnd nobody can say we are now not capable of making the preparations Boris Johnsonhumanity coronavirus climate ClimateChange BorisJohnson quote,bemoneyaware,India,False,4203,157,-0.1,0.4
1158881157473157120,2020-12-10 19:36:46,0,Twitter for Android,"Greg Byrne, NL_Expatriate",2,The only loser in violent actions is humanity the gentiles the PAWNS198 non violent methods to achieve political change The MilankovitchCycles cause Climate Change GlobalWarming amp GlobalTsunamis at the vernal equinoxes,ExpatriateNl,Earth,False,1313,3790,-0.4,0.775
1303372070332424193,2020-12-10 19:25:00,0,Twitter Web App,StudentsAgainstTMX,1,globalnews CTVNews do better TMX is not compatible with addressing climate change,AgainstTmx,Earth,False,182,308,0.5,0.5
3130745716,2020-12-10 19:11:45,1,,Vastuullisuusuutiset,0,Rich failing to help fund poor countries climate fight warns UN secretary general UN Poor Country Climate Change Fund Rich Country Vastuullisuus,Vastuullisuus,,False,4306,1701,0.0,0.64
17943680,2020-12-10 19:10:44,0,Twitter Web App,Amy,1,Up to 92 of glaciers in the Alps could be lost by the end of the century due to climate change say researchersclimate alps ClimateChangeIsReal,CherrieHomes,"Ventura, CA",False,272,599,-0.125,0.375
213367093,2020-12-10 18:46:38,0,Twitter for iPad,Safe Climate Campaign,0,For 2000 years the Hopi have been growing corn in an arid landscape relying on the rains Now climate change threatens their farming traditions ByIanJames,safe_climate,"Washington, DC",False,1731,700,0.0,0.0
4632734963,2020-12-10 18:38:05,0,Blogoal.com,BloGoal,1,Virtual Reality Studio Baobabs Message of Climate Change Leads to UN Partnership,BloGoalcom,,False,2502,2744,0.0,0.0
2886511731,2020-12-10 18:13:38,7,Twitter Web App,PPEH,14,Weekend Listen This podcast is from UMinnPress featuring Timescales a new work focused on exploring timescales and climate change edited by bwiggerson lowerendtheory c4noff Come back to share your thoughts with us envhum climate timescales,PPEHLab,University of Pennsylvania,False,2362,851,0.06818181818181818,0.22727272727272727
51252741,2020-12-10 18:03:13,1,Loomly,CAPP Oil Gas Canada,1,Climate change is a serious and real issue Our industry is well positioned with expertise in both science and technology to reduce emissions Climate OilandGas,OilGasCanada,Canada,False,49041,923,-0.06666666666666665,0.48333333333333334
282716700,2020-12-10 18:02:18,0,Twitter Web App,Joanne Spruce,0,The stormy fiery year when climate disasters wouldnt stop climate disasters,JoanneSpruceC21,"British Columbia, Canada",False,4313,3971,0.0,0.0
36606444,2020-12-10 18:00:37,0,Buffer,AZoCleantech,0,Westerly Winds Could Intensify Migrate Poleward with Climate Change,AZoCleantech,,False,1304,1898,0.0,0.0
1665918283,2020-12-10 17:50:04,0,Hootsuite Inc.,NV5 Geospatial,1,Nature struck back in 2020 Climate and weather disasters relentlessly hit the US and the rest of world via borenbears reported by Seth Borenstein climate,NV5Geospatial,,False,4146,3097,0.0,0.0
2342590009,2020-12-10 17:49:53,0,Twitter for iPhone,Nicky Sundt,0,A report evaluating work underway to protect people from the health impact of climate change finds that the DC region is better off than most other states ClimateChange WashingtonDC,NickySundt,"Washington, DC",False,505,608,0.2916666666666667,0.4583333333333333
226310253,2020-12-10 17:45:55,0,Twitter Web App,Ross Kerber,0,Top investor BlackRock to expand climate talks with companies in 2021,RossKerber,,True,1597,896,0.5,0.5
547123138,2020-12-10 17:35:36,0,Twitter for iPhone,Prof Adam Beaumont,6,Big thanks to the lancslep for contributing significantly to the funds needed to take EdenNorth into being shovelready ready to BuildBackBetter an icon of alignment of the northernpowerhouse with our planet and urgency for climate change,adam_beau,The Northern Powerhouse,False,1574,1171,0.19374999999999998,0.41875
1599799508,2020-12-10 17:15:05,4,Hootsuite Inc.,Berkeley Earth,9,The effects of climate change were undoubtedly felt in 2020 Please support our independent climate change research Donate today globalwarming climate,BerkeleyEarth,"Berkeley, CA USA",False,4885,325,0.0,0.125
2798117191,2020-12-10 17:13:34,0,Twitter Web App,Geneviève Paul,0,My former fidhen colleagues together w Accin Ecolgica amp the Waorani community are filing a lawsuit in Ecuador on oil companies impact on climate change and the rights of indigenous people HumanRightsDay,GenPaul_,,False,1270,391,0.0,0.0
1296524506887073793,2020-12-10 17:09:09,4,Twitter Web App,Climate Social Science Network,8,12 In just two months since our launch CSSN has skyrocketed to over 100 scholars from 25 countries We are building a global community of researchers exploring the cultural and institutional dynamics of political conflict around climate change,ClimateSSN,,False,965,87,0.03333333333333333,0.06666666666666667
364399867,2020-12-10 17:06:38,0,Twitter Web App,Liv Taylor,1,Im working on this project get in touch if you know any change makers in washington nyc nairobi geneva berlin johannesburg activism climate health tech,Liv__Taylor,,False,484,1074,0.0,0.0
1320089117384900608,2020-12-10 17:00:01,0,Twitter Web App,Patel,0,Good read for adults amp kids Billions of tons of carbon are locked away in plants amp underground The destruction of threatened habitats could release it into the atmosphere risking a climate change time bomb ClimateAction GreenNewDeal sunrise climate,iampatelfl_esq,"Florida, USA",False,81,641,0.7,0.6000000000000001
253634739,2020-12-10 16:52:00,1,TweetDeck,Schar School,4,A county in Pennsylvania is working to address climate change ScharSchool prof Joel Hicks a County Councilman spoke on NPR about how local programs are working Half of the fight across the nation is planning at the local level,ScharSchool,"Arlington, VA",False,3772,516,-0.05555555555555555,0.05555555555555555
2415709159,2020-12-10 16:51:10,4,Twitter Web App,SUST4IN😷,11,ClimateEmergency Brazils updated climate plan seen lacking credibility as forests shrink Reuters reports MarcioAstrini obsclima amp gcamara GEOSEC2025 ex inpemct What Brazil has presented now has no basis No serious study has been done,SUST4IN,Spain,False,2158,615,0.16666666666666666,0.6666666666666666
1301167109225971713,2020-12-10 16:50:04,2,Hootsuite Inc.,GESDA.global,6,2020 has seen health impacts from climatechange induced wildfires floods droughts amp disease transmission But new climate pledges also pave the way for a reset to meet the ParisAgreement goals GenevaSolutions climateactiontr LancetCountdown,GESDAglobal,"Geneva, Switzerland",False,149,187,0.13636363636363635,0.45454545454545453
86824492,2020-12-10 16:37:55,0,Twitter for iPad,Brian Gordon,1,For those wondering if Trudeau and the Liberals are serious about climate change they are not Actions are all that counts,greengordon,"Victoria, Canada",False,267,158,-0.3333333333333333,0.6666666666666666
1595924671,2020-12-10 16:25:30,1,Twitter Web App,McCormackGradSchool,2,Join us TODAY 330PM for a PostElection2020 event Implications amp the Four Priorities of the BidenHarris Administration Join us for the 1st of 3 panels that explore Economic Recovery COVID Response Racial Equity amp Climate ChangeRegister Here,McCormackGrad,"Boston, MA",False,1231,1522,0.2,0.2
18410511,2020-12-10 16:25:09,0,Hootsuite Inc.,Gregg Vanourek,0,These mushroom balls turn your yard into a climatechangefighting machine FastCompany Sustainability Climate SocEnt SocInn,gvanourek,"Denver, Colorado",False,10003,7562,0.0,0.0
77875102,2020-12-10 16:18:44,0,Twitter Web App,Benjamin Vogt,3,Garden sustainably with native plants Take natures lead in your design amp management Garden for wildlife and mitigating climate change Take 20 off all 5 garden classes with code rethinkpretty20 and turn the tide in your community nature,BRVogt,"Lincoln, Nebraska",False,3169,1577,0.0,0.0
1057625550938869763,2020-12-10 16:07:00,3,Twitter Web App,Alliance for Corporate Transparency Project,6,just 14 of companies reported on how they align their climatechange targets with the Paris Agreement goals Our research on CEE and Southern European companies climate and environment disclosures covered by IggyBassi STSustainable NFR corpgov,EUCorpReporting,"Brussels, Belgium",False,1092,1406,0.0,0.0
1336653104,2020-12-10 16:06:33,0,TweetDeck,Steve Cayzer,2,Higher education in theera of climate change great report from Kerileef focusing on 4 levels I paraphrase organisation community world culture highered Climate,stevecayzer,"Bath, UK",False,304,192,0.525,0.625
1330863044747026435,2020-12-10 16:05:05,0,Hootsuite Inc.,iMPACT direct,0,Agriculture and Climate Empowerment Centre ACECis a research and developmental organization focused on empowering rural and urban poor communities to adopt strategies that will enhance resilience to climate change and ensure sustainable development,ImpactDirecteu,Netherlands ,False,4,55,-0.13333333333333333,0.19999999999999998
46945899,2020-12-10 16:03:11,3,Twitter Web App,Brian O'Donnell,3,We cannot meet global climate or biodiversity goals if tropical deforestation continues at the current pace Brazils continued assault on nature and Indigenous peoples is an emergency that global leaders must confront,Brian_ODonnell,"Durango, Colorado, USA ",False,1743,2243,0.0,0.13333333333333333
389666739,2020-12-10 15:42:31,0,Twitter Web App,Paloma Muñoz Quick,4,BlackRock commits to backing more shareholder resolutions on climate and social issues as it faces growing pressure from civil society and others to act responsibly to change portfolio companies behavior,PalomaMQuick,"New York, USA",False,2061,1357,0.24444444444444446,0.37222222222222223
206717989,2020-12-10 15:41:15,5,Twitter Web App,EU Council,18,5 Climate change knows no borders and affects all 75 billion people living on our planet The EU is determined to use its position to lead global action on climateFull story ClimateNeutralEU EUCO66,EUCouncil,"Brussels, Belgium",True,556260,535,0.05,0.05
1207977736058408962,2020-12-10 15:38:20,0,Twitter for iPhone,Susanne Körber,2,EUCO afternoon session dedicated to climate change amp the aim is to agree on an enhanced emissions reduction target of at least 55 by 2030,SKoerber_EU,"Brüssel, Belgien",False,2638,448,-0.3,0.4
1140280033552011265,2020-12-10 15:33:14,2,Twitter for Android,Asma Noor,3,Foodshortage causes limited land availability the growth of agriculturebased biofuels inefficientfooddistribution systems and the potential impact of climate changePICivilization huma479sanaherre Foodforeveryone,AsmaNoo84941762,,False,155,517,-0.03571428571428571,0.5714285714285714
1245670645117194241,2020-12-10 15:32:44,1,Hootsuite Inc.,SALVATORE SALVI VICIDOMINI,0,The US Spring Dollar ind Yuan Floyd homicide defunding police Russia COVID19 China WHO Paris agreement Climate Change amp consensus evolution Trump Biden for the Presidential Election in the year of SARSCoV2 pandemic gtgt,VicidominiSalvi,,False,4,0,0.0,0.0
782396289468231680,2020-12-10 15:31:44,0,Twitter for iPhone,Brad Carl,2,Say it with meclimate change action is bipartisan This is an oped written by Republican Bob Inglis a former GOP congressman from South Carolina climate climatechange,OKBradCarl,"Oklahoma City, OK",False,2180,2119,0.05,0.05
22653760,2020-12-10 15:21:33,6,Twitter Web App,Fred Bentler,6,How A Colorado Startup Could Change The Game For Electric CarsClimate Batteries Innovation,Bentler,Washington,False,15534,13782,-0.4,0.4
313743136,2020-12-10 15:20:33,56,Twitter for Android,Laurence Tubiana,154,This is very disappointing and it should NOT qualify Brazil for a speaking slot at the ClimateAmbitionSummitBrazils updated climate plan seen lacking credibility as deforestation soars,LaurenceTubiana,Europe,True,22317,1227,-0.78,0.9099999999999999
3235606073,2020-12-10 15:19:40,0,TweetDeck,Arup UK,2,How can schools adapt to build climate resilience Our climate change experts have developed guidance on the measures that schools can take now for LDNgov Read our recommendations,ArupUK,United Kingdom,False,5491,2706,0.1,0.3
2958799840,2020-12-10 15:18:52,0,Twitter Web App,Benjamin Jullien,1,Brazils updated climate plan seen lacking credibility as forests shrinkpoke ClimateAmbitionSummit will you invite the Brazil government and let them boast about this fraud,BenjaminJullien,"Paris, France",False,2506,2551,0.0,0.0
95418595,2020-12-10 15:15:04,0,Hootsuite Inc.,Daily Climate,2,Research suggests climate change may be increasing both the frequency and severity of inversion events airpollution,TheDailyClimate,"Bozeman, Mont.",False,17704,1365,0.0,0.0
1238707484149284864,2020-12-10 15:12:45,4,Twitter for Android,Bright Lemchi,16,Our project is tackling waste epidemic and sanitation This is needed as the Earth experiences change in its climate mostly caused by pollution The UNpanel on ClimateChange warned the world of irreversible climate impact as early as 2030,LemchiBright,,False,58,82,0.13333333333333333,0.26666666666666666
22894243,2020-12-10 15:10:39,0,Twitter for iPhone,MarcGunther,1,Its long past time for doctors and nurses to organize to curb climate change as MaibachEd argues here Support from philanthropy would help,MarcGunther,"Bethesda, MD",True,39218,1003,-0.15,0.325
755230890,2020-12-10 15:05:00,1,Twitter Web App,English Riviera UNESCO Global Geopark,2,Episode 5 of GeoparkInFocus is about past climate and sea level change Join Profiainstewart and guests to find out more heres a clip and link to the full episode UNESCOUK geolsoc GlobalGeoparks GeologyPage,RivieraGeopark,"South Devon, UK",False,4349,3169,0.19999999999999998,0.43333333333333335
44601026,2020-12-10 15:00:41,1,Hootsuite Inc.,Environmental Investigation Agency,1,Emissions hit new record putting world on track for 3C warming UN report climate,EIA_News,London UK,False,22434,1295,0.13636363636363635,0.45454545454545453
22653760,2020-12-10 14:56:42,0,Twitter Web App,Fred Bentler,2,Extrapolations a new series on climate change is coming to Apple TVClimate Education AppleTV,Bentler,Washington,False,15534,13782,0.13636363636363635,0.45454545454545453
615471114,2020-12-10 14:55:05,9,Twitter Web App,republicEn.org,40,A community of conservatives is ready to help JoeBiden find durable bipartisan climate solutions writes bobinglis in the USATODAY Read,republicEn,,True,5585,1061,0.2,0.5
22653760,2020-12-10 14:51:14,1,Twitter Web App,Fred Bentler,2,Microsoft and 12 others join Amazons climate change initiativeClimate Innovation Leadership,Bentler,Washington,False,15534,13782,0.0,0.0
318677850,2020-12-10 14:48:35,0,Twitter Web App,Climate Strategy,0,When we support the EUs cleantech innovators we make a smart longterm investment in the industries amp jobs that due to climate change we know will be in high demand for decades to come Increase HorizonEurope Cluster 5 funding now,ClimateSt,"Madrid, Spain",False,3240,1919,0.0830952380952381,0.5192857142857142
52365250,2020-12-10 14:46:34,1,Twitter for iPhone,Shaista Hussain,5,Report series on Climate Change Coming soon to a court near you By my superstar friend ahsanirum ADBHQ,Shaistajafri,"#Manila, #Philippines ",False,9891,3005,0.1,0.4
610076827,2020-12-10 14:46:23,3,Twitter Web App,Chris Fox,3,BlackRock on Thursday said it would more than double the number of companies it engages with over climaterelated issues to over 1000 and laid out stronger goals on other fronts for portfolio firms ahead of the upcoming shareholder meeting season,ChristopherNFox,"Boston, MA",False,18436,15221,0.125,0.2916666666666667
1201553280956063744,2020-12-10 14:44:26,1,Twitter Web App,Positive Impact Rating,1,Read HEPInews latest report urging Universities to have zerocarbon emissions by 2035 and to rethink knowledge and teaching practices for the era of climate change PositiveImpact Rating,RatingImpact,,False,242,182,0.5,0.9
22653760,2020-12-10 14:42:39,0,Twitter Web App,Fred Bentler,0,New Trillion Trees Bill in Senate will Protect Birds While Making Progress on Climate ChangeClimate Trees Regeneration,Bentler,Washington,False,15534,13782,0.13636363636363635,0.45454545454545453
130844467,2020-12-10 14:36:04,0,Twitter Web App,Royal Town Planning Institute,0,1010 To read more about the RTPIs work on planning and climate change visit,RTPIPlanners,UK,False,21781,2351,0.5,0.5
22653760,2020-12-10 14:32:57,1,Twitter Web App,Fred Bentler,1,Poll Floridians expect their political leaders to address climate change headonClimate Florida Poll,Bentler,Washington,False,15534,13782,0.0,0.1
496828379,2020-12-10 14:29:13,0,Twitter for Android,Saz Reed,11,Thanks so much for the interview about climate change SkyNews looking forward to the programme and lovely to meet you over zoomus ferntomlinson Extreme office working today SAMSoceannews NERCCAO NOCnews plymouth,SazReed,"Ballachulish, Scotland ",False,615,1326,0.19375,0.5375
22653760,2020-12-10 14:07:22,2,Twitter Web App,Fred Bentler,1,Alarming and extraordinary rate of change as the Arctic warms NOAA report saysClimate Arctic StepChange,Bentler,Washington,False,15534,13782,0.11666666666666665,0.8
781074164413243392,2020-12-10 14:05:25,0,Twitter for Android,TramadolDreams..,0,The Climate change TimeBombEarth ClimateChange,TramadolDreamin,Manchester UK 🇬🇧 ,False,4538,5002,0.0,0.0
870122007102447616,2020-12-10 14:04:48,0,Twitter for Android,julie ann,0,Humanity has altered the climate of the worlddespoiled the waters of the world ampruined the soils of the world Well now have 2enter a declining world where the resources will bcome more difficult 2acquire ampfar more valuableunity Crisis GodWins,Cjtats1975,"Fort Lauderdale, Fla.",False,116,181,0.16666666666666666,0.6666666666666666
3081529131,2020-12-10 14:03:06,0,Flying Eze,Flying Eze,0,With another 25 million in funding Julia Collins Planet FWD launches climatefriendly snack brandFood Greentech Health Tc Climate Change Julia Collins,flyingeze,,False,1399,1705,0.0,0.0
22653760,2020-12-10 14:00:14,1,Twitter Web App,Fred Bentler,0,Two women are enduring their second Arctic winter to highlight climate changeClimate Arctic Women,Bentler,Washington,False,15534,13782,0.0,0.0
324987611,2020-12-10 14:00:00,2,Twitter for Advertisers,Fatima Arkin,6,Seriously Its 2020 Things need to change stat ClimateAction Climate WomenWorthWatching SheChangesClimate SheClimate COP26,FatimaA8,,False,758,747,-0.3333333333333333,0.6666666666666666
50636347,2020-12-10 13:58:52,1,Twitter Web App,Bill Mew #DigitalEthics #TrustinTech #BLM,2,A10 There are real grounds for hope here Youngsters are far more aware about issues like climatechange and how it will require global cooperation to make a real differenceIt is the deniers of climate change and science that we need to fearRebuild TrustInTech Huawei,BillMew,UK,False,14703,6130,0.20833333333333334,0.3916666666666666
22653760,2020-12-10 13:53:26,2,Twitter Web App,Fred Bentler,1,Australias record spring heat onein500000 without climate change analysisClimate Recordbreaking Hot,Bentler,Washington,False,15534,13782,0.25,0.8500000000000001
22653760,2020-12-10 13:49:24,3,Twitter Web App,Fred Bentler,2,New Rule Makes It Harder for EPA To Fight Air Pollution and Climate ChangeClimate Pollution Health,Bentler,Washington,False,15534,13782,0.018181818181818174,0.22727272727272727
22653760,2020-12-10 13:41:52,1,Twitter Web App,Fred Bentler,3,Task force proposes dozens of recommendations to combat climate change in WisconsinClimate Policy Wisconsin,Bentler,Washington,False,15534,13782,0.0,0.0
22653760,2020-12-10 13:38:25,0,Twitter Web App,Fred Bentler,2,A sign of change lights up Seattle skyClimate Photography Zeitgeist,Bentler,Washington,False,15534,13782,0.0,0.0
1062399173620727808,2020-12-10 13:26:00,1,Twitter for Android,SABERA सबेरा,7,SABERA2020 Winner Paryavaran amp UpbhogWith great pleasure we announce that birlasoft is the winner of this award for their tremendous efforts in preserving the environment from issues like climate change utilization of resources amp so onGTSABERA2020,SABERA_awards,"New Delhi, India",False,149,98,0.5666666666666667,0.875
752759166599438336,2020-12-10 13:25:29,2,Twitter for Android,Vincent Berthiot,3,Very good signals from the elected President JoeBiden with this new role of climate envoy An experienced politician such as JohnKerry is a chance to get the job done ClimateAction is not gloom but a tremendous opportunity to change our way of development for the better,VBerthiot,Paris - Bangkok - Den Haag,False,608,1036,0.3923376623376624,0.6096969696969696
63710489,2020-12-10 13:16:01,16,TweetDeck,Chris Hassall,13,Interested in how covid19 has impacted opinions on climate change universityleeds is running a survey to understand whetherhow the pandemic is shifting peoples priorities,katatrepsis,"Leeds, UK",False,2347,1808,0.25,0.5
886773715244941314,2020-12-10 13:01:00,0,Hootsuite Inc.,Journal of Sustainable Tourism,1,Flying in the face of climate change quantitative psychological approach examining the social drivers of individual air travel Read on JOST gt,JSustTour,"London, England",False,2305,2886,0.011111111111111112,0.18888888888888888
380346763,2020-12-10 13:00:40,0,Hootsuite Inc.,EHN,0,Permafrost degradation warming temperatures rising sea levels and drought are causing peatlands to lose stored carbon climate,EnvirHealthNews,"Charlottesville, VA",False,10239,2460,0.0,0.0
95418595,2020-12-10 13:00:40,0,Hootsuite Inc.,Daily Climate,0,Air thick with wildfire smoke devastating droughts and other extreme weather events will continue to strike Montana says a collaborative report composed by health professionals researchers and professors from across the state climate,TheDailyClimate,"Bozeman, Mont.",False,17704,1365,-0.3875,0.7125
2184757752,2020-12-10 12:44:37,1,Twitter Web App,Roger R. Hill,5,Theres a few of us out there but not too manyso political climate,wxeringheights,Worcester Vermont,False,1135,442,-0.1,0.1
293468314,2020-12-10 12:42:23,1,Twitter Web App,Steve Utterwulghe,2,Women often face greater risks and burdens from the effects of climate change They need to be represented at highest level COP26 genderequality climate cislcambridge womenleaders UNDPClimate via financialtimes,steveutt,Tunis/Washington DC/Bruxelles,False,1153,1248,0.5,0.5
915265088,2020-12-10 12:30:34,0,Hootsuite Inc.,Healthy Oceans Coalition,1,Much of the 2020 hurricane season can be chalked up to climate change and theres no quick fix,NatlOceanPolicy,United States,False,6783,3244,0.016666666666666677,0.35
1110829371164684288,2020-12-10 12:23:24,1,Twitter Web App,CAST,2,The last CAST newsletter of 2020 will be out soon In this issue The role of lifestyle change in a lowcarbon recovery Academic flying amp the launch of our sustainability charter The impact of Covid on climate attitudesNot signed up yet,CAST_Centre,Cardiff and partners,False,2719,1032,0.0,0.03333333333333333
2184934963,2020-12-10 12:15:41,5,Twitter Web App,GO GREEN,9,China has just signed humanity death warrant Chinas plan to fund dozens of foreign coal plants from Zimbabwe to Indonesia set to produce more emissions than major developed nationsthreatening global efforts to fight climate change climatechange,ECOWARRIORSS,,False,23170,20147,0.1075,0.28500000000000003
1234559574209974276,2020-12-10 12:09:54,0,IFTTT,"📅 Industrial Ecology, Climate and Energy Agenda",0,climate ict ai webinar NeurIPS 2020 Workshop Tackling Climate Change with Machine Learning at From December 11 2020 at 1200AM CET to December 13 2020 at 1200AM CET More info Date TBC,IndEcolAgenda,"Brussels, Belgium",False,236,1204,0.5,0.5
1329446315261091845,2020-12-10 12:05:46,0,Buffer,Tube Control AB,0,Explainer on how our Hero Vendor Partner Bucher is combatting climate change with its development of highly efficient decentralised linear drives HELAX Bravo FluidThinking SustainabilityGoals 2030,Tube_Control,,False,0,13,0.16,0.5399999999999999
22828899,2020-12-10 12:03:56,0,method41-to-twitter,method41,0,Sorry David Attenborough For less than 5 million per year we can preempt and improve Humanitys response to Climate change and other forms of Biodiversity Capitalism DavidAttenborough Evolution RichardFeynman WorldWildlifeFund,realmethod41,U.S.A.,False,11616,0,-0.2638888888888889,0.48055555555555557
53097048,2020-12-10 11:19:54,1,TweetDeck,Rob Cameron,8,A key part of Nestles netzero roadmap is advocacy for ambitious govt policies amp private sector leadership we have the size scale amp reach to make a difference climate ClimateAction FortuneMagazine,rob_cameron_,"Vaud, Switzerland",False,1669,846,0.08333333333333333,0.7083333333333334
1110829371164684288,2020-12-10 11:13:24,4,Twitter Web App,CAST,7,This article from ekasriel explores whether deep listening could help understand better the attitudes of dairy farmers to climate change drawing on research on message framing by lwhitmarsh amp AJCorner,CAST_Centre,Cardiff and partners,False,2719,1032,0.25,0.45
88848808,2020-12-10 11:09:28,0,Twitter for iPhone,Surkhab Peerzada,1,For this chronic diseases trend to reverse we need systemic change in how we redistribute wealth amp live to create a just society Healthy living isnt possible wo climate amp social justice BasicIncome housing foodsecurity antiracism etc needed,ToSurkhab,"Toronto, Turtle Island",False,696,2066,0.16742424242424242,0.5166666666666667
885781463307870208,2020-12-10 11:00:42,0,Hootsuite Inc.,BOSAQ,0,Renewable energy would be cleaner cheaper and better equipped to fight climate change while also reducing water consumption,BOSAQwater,"Ghent, Belgium",False,119,213,0.5,0.5
2958799840,2020-12-10 10:58:53,0,Twitter Web App,Benjamin Jullien,1,New EIB survey out57 of Europeans say economic recovery must take climate emergency into accountFrance 61Germany 63Spain 64China 73Hungary 71GreenRecovery,BenjaminJullien,"Paris, France",False,2506,2551,0.16818181818181818,0.32727272727272727
249774059,2020-12-10 10:30:16,0,Buffer,RAW Foundation 🌍,0,Consumers sick of fossilfuel plastic climate ocean water coronavirus crisisWe want new laws and csr strategies NOW exxonmobil CocaCola PepsiCo NestleRAWtruth Manifesto for Change JoeBiden JohnKerry BorisJohnson,RawfoundationUK,UK,False,1391,1423,-0.288961038961039,0.6558441558441558
1060264448,2020-12-10 10:28:28,2,Twitter Web App,PubAffairs EU News & Debates 🇪🇺,3,GreenFinance ChristineLagarde must change course to a GreenRecovery The ECB has pumped an estimated 100 billion of Covid bailout cash into polluting sectors despite its chiefs Climatefriendly rhetoric Climate Home News,PubAffairsEU,"Brussels, Belgium",False,24597,3501,0.0,0.0
33535466,2020-12-10 10:00:32,4,Coosto,University Groningen,11,Climate change is a challenge facing us all over the globe But how do we adapt to the changes it brings That is the central theme of the Climate Adaptation Week Groningen 1925 January 2021 organized by GCAdaptation The UG is an official partner,univgroningen,"Broerstraat 5, Groningen, NL",False,56597,2151,0.0,0.25
1060535662821236738,2020-12-10 09:56:30,1,Hootsuite Inc.,STOA Panel,8,Do not miss the latest ESMH press review with a focus on COVID19 misinformation climate change amp InternetOfThingsEvaKaili toiapatrizia woelken karmel80,EP_ScienceTech,"Brussels, Belgium",False,1953,1084,0.5,0.9
145204165,2020-12-10 09:42:46,1,Twitter Web App,Frances Scott Buckingham 🌍,2,Climate is the most critical issue our time we need women at the negotiating table making decisions leading changeProud to support sheclimates Letter calling on UK Govt to balance female representation on COP26 Leadership TeamSheChangesClimate,FBuckingham,London,False,1000,1156,0.16666666666666666,0.48888888888888893
1234559574209974276,2020-12-10 09:30:26,0,IFTTT,"📅 Industrial Ecology, Climate and Energy Agenda",0,Starting in 30 minutes climate webinar AdaptFutures Webinar on Climate Change Adaptation and Migration PIKClimate teriin at More info,IndEcolAgenda,"Brussels, Belgium",False,236,1204,0.25,0.3
877566075562536960,2020-12-10 09:30:06,2,Twitter Web App,Bristol Vet School,2,Taro Takahashi from BristolVets amp cabotinstitute talks about Can dairy adapt to climate change via BBCFuture,Bristol_Vets,"Bristol, England",False,1065,169,0.0,0.0
93864803,2020-12-10 09:23:53,3,Twitter Web App,The Gaia Foundation,4,At the moment the UKs COP26 leadership team is ALL MALEThats bad in all ways for people planet and climateRead the SheChangesLetter to find out why and see SheClimates just and balanced proposal for change,GaiaFoundation,London,False,13409,3443,-0.6999999999999998,0.6666666666666666
497281030,2020-12-10 09:16:52,1,Twitter Web App,Susanne Schmitt,1,This is scary stuff Climate land use change and the EUMercosur Agreement Accelerating tipping points Brazil Argentina beef GreenNewDeal,sschmittox,"Oxford, UK",False,1299,1430,-0.5,1.0
